statecode,date,state,delta,confirmed,population,cases_per_mil
BR,2020-04-16,Bihar,11,83,104099452,0.10566818353664341
BR,2020-04-17,Bihar,2,85,104099452,0.019212397006662437
BR,2020-04-18,Bihar,1,86,104099452,0.009606198503331219
BR,2020-04-19,Bihar,10,96,104099452,0.09606198503331217
BR,2020-04-20,Bihar,17,113,104099452,0.16330537455663072
BR,2020-04-21,Bihar,13,126,104099452,0.12488058054330584
BR,2020-04-22,Bihar,17,143,104099452,0.16330537455663072
BR,2020-04-23,Bihar,27,170,104099452,0.2593673595899429
BR,2020-04-24,Bihar,53,223,104099452,0.5091285206765546
BR,2020-04-25,Bihar,28,251,104099452,0.2689735580932741
BR,2020-04-26,Bihar,26,277,104099452,0.24976116108661167
BR,2020-04-27,Bihar,69,346,104099452,0.6628276967298541
BR,2020-04-28,Bihar,20,366,104099452,0.19212397006662435
BR,2020-04-29,Bihar,37,403,104099452,0.35542934462325504
BR,2020-04-30,Bihar,22,425,104099452,0.21133636707328682
BR,2020-05-01,Bihar,41,466,104099452,0.39385413863658
BR,2020-05-02,Bihar,15,481,104099452,0.14409297754996828
BR,2020-05-03,Bihar,36,517,104099452,0.3458231461199239
BR,2020-05-04,Bihar,11,528,104099452,0.10566818353664341
BR,2020-05-05,Bihar,7,535,104099452,0.06724338952331853
BR,2020-05-06,Bihar,7,542,104099452,0.06724338952331853
BR,2020-05-07,Bihar,8,550,104099452,0.07684958802664975
BR,2020-05-08,Bihar,29,579,104099452,0.27857975659660533
BR,2020-05-09,Bihar,32,611,104099452,0.307398352106599
BR,2020-05-10,Bihar,96,707,104099452,0.9221950563197969
BR,2020-05-11,Bihar,42,749,104099452,0.40346033713991114
BR,2020-05-12,Bihar,130,879,104099452,1.2488058054330582
BR,2020-05-13,Bihar,74,953,104099452,0.7108586892465101
BR,2020-05-14,Bihar,46,999,104099452,0.4418851311532361
BR,2020-05-15,Bihar,34,1033,104099452,0.32661074911326143
BR,2020-05-16,Bihar,145,1178,104099452,1.3928987829830266
BR,2020-05-17,Bihar,142,1320,104099452,1.364080187473033
BR,2020-05-18,Bihar,103,1423,104099452,0.9894384458431155
BR,2020-05-19,Bihar,96,1519,104099452,0.9221950563197969
BR,2020-05-20,Bihar,257,1776,104099452,2.4687930153561233
BR,2020-05-21,Bihar,211,1987,104099452,2.026907884202887
BR,2020-05-22,Bihar,179,2166,104099452,1.719509532096288
BR,2020-05-23,Bihar,228,2394,104099452,2.190213258759518
BR,2020-05-24,Bihar,180,2574,104099452,1.7291157305996192
BR,2020-05-25,Bihar,163,2737,104099452,1.5658103560429886
BR,2020-05-26,Bihar,231,2968,104099452,2.2190318542695113
BR,2020-05-27,Bihar,68,3036,104099452,0.6532214982265229
BR,2020-05-28,Bihar,149,3185,104099452,1.4313235769963515
BR,2020-05-29,Bihar,174,3359,104099452,1.671478539579632
BR,2020-05-30,Bihar,206,3565,104099452,1.978876891686231
BR,2020-05-31,Bihar,242,3807,104099452,2.3247000378061546
BR,2020-06-01,Bihar,138,3945,104099452,1.3256553934597082
BR,2020-06-02,Bihar,151,4096,104099452,1.450535974003014
BR,2020-06-03,Bihar,230,4326,104099452,2.2094256557661804
BR,2020-06-04,Bihar,126,4452,104099452,1.2103810114197335
BR,2020-06-05,Bihar,146,4598,104099452,1.402504981486358
BR,2020-06-06,Bihar,233,4831,104099452,2.238244251276174
BR,2020-06-07,Bihar,239,5070,104099452,2.295881442296161
BR,2020-06-08,Bihar,177,5247,104099452,1.7002971350896254
BR,2020-06-09,Bihar,208,5455,104099452,1.9980892886928934
BR,2020-06-10,Bihar,243,5698,104099452,2.334306236309486
BR,2020-06-11,Bihar,250,5948,104099452,2.4015496258328044
BR,2020-06-12,Bihar,148,6096,104099452,1.4217173784930202
BR,2020-06-13,Bihar,193,6289,104099452,1.8539963111429252
BR,2020-06-14,Bihar,186,6475,104099452,1.7867529216196067
BR,2020-06-15,Bihar,187,6662,104099452,1.7963591201229376
BR,2020-06-16,Bihar,148,6810,104099452,1.4217173784930202
BR,2020-06-17,Bihar,130,6940,104099452,1.2488058054330582
BR,2020-06-18,Bihar,100,7040,104099452,0.9606198503331219
BR,2020-06-19,Bihar,250,7290,104099452,2.4015496258328044
BR,2020-06-20,Bihar,213,7503,104099452,2.0461202812095496
BR,2020-06-21,Bihar,162,7665,104099452,1.5562041575396575
BR,2020-06-22,Bihar,228,7893,104099452,2.190213258759518
BR,2020-06-23,Bihar,157,8050,104099452,1.5081731650230015
BR,2020-06-24,Bihar,223,8273,104099452,2.1421822662428616
BR,2020-06-25,Bihar,215,8488,104099452,2.0653326782162122
BR,2020-06-26,Bihar,190,8678,104099452,1.8251777156329314
BR,2020-06-27,Bihar,302,8980,104099452,2.901071948006028
BR,2020-06-28,Bihar,244,9224,104099452,2.3439124348128173
CH,2020-03-19,Chandigarh,1,1,1055450,0.9474631673693685
CH,2020-03-20,Chandigarh,4,5,1055450,3.789852669477474
CH,2020-03-21,Chandigarh,0,5,1055450,0.0
CH,2020-03-22,Chandigarh,1,6,1055450,0.9474631673693685
CH,2020-03-23,Chandigarh,1,7,1055450,0.9474631673693685
CH,2020-03-24,Chandigarh,0,7,1055450,0.0
CH,2020-03-25,Chandigarh,0,7,1055450,0.0
CH,2020-03-26,Chandigarh,0,7,1055450,0.0
CH,2020-03-27,Chandigarh,1,8,1055450,0.9474631673693685
CH,2020-03-28,Chandigarh,0,8,1055450,0.0
CH,2020-03-29,Chandigarh,0,8,1055450,0.0
CH,2020-03-30,Chandigarh,5,13,1055450,4.737315836846843
CH,2020-03-31,Chandigarh,2,15,1055450,1.894926334738737
CH,2020-04-01,Chandigarh,2,17,1055450,1.894926334738737
CH,2020-04-02,Chandigarh,1,18,1055450,0.9474631673693685
CH,2020-04-03,Chandigarh,0,18,1055450,0.0
CH,2020-04-04,Chandigarh,0,18,1055450,0.0
CH,2020-04-05,Chandigarh,0,18,1055450,0.0
CH,2020-04-06,Chandigarh,0,18,1055450,0.0
CH,2020-04-07,Chandigarh,0,18,1055450,0.0
CH,2020-04-08,Chandigarh,0,18,1055450,0.0
CH,2020-04-09,Chandigarh,0,18,1055450,0.0
CH,2020-04-10,Chandigarh,1,19,1055450,0.9474631673693685
CH,2020-04-11,Chandigarh,0,19,1055450,0.0
CH,2020-04-12,Chandigarh,2,21,1055450,1.894926334738737
CH,2020-04-13,Chandigarh,0,21,1055450,0.0
CH,2020-04-14,Chandigarh,0,21,1055450,0.0
CH,2020-04-15,Chandigarh,0,21,1055450,0.0
CH,2020-04-16,Chandigarh,0,21,1055450,0.0
CH,2020-04-17,Chandigarh,0,21,1055450,0.0
CH,2020-04-18,Chandigarh,2,23,1055450,1.894926334738737
CH,2020-04-19,Chandigarh,3,26,1055450,2.8423895021081056
CH,2020-04-20,Chandigarh,0,26,1055450,0.0
CH,2020-04-21,Chandigarh,1,27,1055450,0.9474631673693685
CH,2020-04-22,Chandigarh,0,27,1055450,0.0
CH,2020-04-23,Chandigarh,0,27,1055450,0.0
CH,2020-04-24,Chandigarh,0,27,1055450,0.0
CH,2020-04-25,Chandigarh,1,28,1055450,0.9474631673693685
CH,2020-04-26,Chandigarh,8,36,1055450,7.579705338954948
CH,2020-04-27,Chandigarh,9,45,1055450,8.527168506324317
CH,2020-04-28,Chandigarh,11,56,1055450,10.422094841063053
CH,2020-04-29,Chandigarh,12,68,1055450,11.369558008432422
CH,2020-04-30,Chandigarh,6,74,1055450,5.684779004216211
CH,2020-05-01,Chandigarh,14,88,1055450,13.264484343171159
CH,2020-05-02,Chandigarh,6,94,1055450,5.684779004216211
CH,2020-05-03,Chandigarh,3,97,1055450,2.8423895021081056
CH,2020-05-04,Chandigarh,5,102,1055450,4.737315836846843
CH,2020-05-05,Chandigarh,17,119,1055450,16.106873845279264
CH,2020-05-06,Chandigarh,5,124,1055450,4.737315836846843
CH,2020-05-07,Chandigarh,11,135,1055450,10.422094841063053
CH,2020-05-08,Chandigarh,11,146,1055450,10.422094841063053
CH,2020-05-09,Chandigarh,23,169,1055450,21.791652849495478
CH,2020-05-10,Chandigarh,4,173,1055450,3.789852669477474
CH,2020-05-11,Chandigarh,8,181,1055450,7.579705338954948
CH,2020-05-12,Chandigarh,6,187,1055450,5.684779004216211
CH,2020-05-13,Chandigarh,4,191,1055450,3.789852669477474
CH,2020-05-14,Chandigarh,0,191,1055450,0.0
CH,2020-05-15,Chandigarh,0,191,1055450,0.0
CH,2020-05-16,Chandigarh,0,191,1055450,0.0
CH,2020-05-17,Chandigarh,0,191,1055450,0.0
CH,2020-05-18,Chandigarh,5,196,1055450,4.737315836846843
CH,2020-05-19,Chandigarh,3,199,1055450,2.8423895021081056
CH,2020-05-20,Chandigarh,3,202,1055450,2.8423895021081056
CH,2020-05-21,Chandigarh,16,218,1055450,15.159410677909896
CH,2020-05-22,Chandigarh,1,219,1055450,0.9474631673693685
CH,2020-05-23,Chandigarh,6,225,1055450,5.684779004216211
CH,2020-05-24,Chandigarh,37,262,1055450,35.05613719266663
CH,2020-05-25,Chandigarh,4,266,1055450,3.789852669477474
CH,2020-05-26,Chandigarh,12,278,1055450,11.369558008432422
CH,2020-05-27,Chandigarh,1,279,1055450,0.9474631673693685
CH,2020-05-28,Chandigarh,10,289,1055450,9.474631673693686
CH,2020-05-29,Chandigarh,0,289,1055450,0.0
CH,2020-05-30,Chandigarh,0,289,1055450,0.0
CH,2020-05-31,Chandigarh,4,293,1055450,3.789852669477474
CH,2020-06-01,Chandigarh,4,297,1055450,3.789852669477474
CH,2020-06-02,Chandigarh,4,301,1055450,3.789852669477474
CH,2020-06-03,Chandigarh,0,301,1055450,0.0
CH,2020-06-04,Chandigarh,1,302,1055450,0.9474631673693685
CH,2020-06-05,Chandigarh,7,309,1055450,6.632242171585579
CH,2020-06-06,Chandigarh,3,312,1055450,2.8423895021081056
CH,2020-06-07,Chandigarh,2,314,1055450,1.894926334738737
CH,2020-06-08,Chandigarh,6,320,1055450,5.684779004216211
CH,2020-06-09,Chandigarh,6,326,1055450,5.684779004216211
CH,2020-06-10,Chandigarh,2,328,1055450,1.894926334738737
CH,2020-06-11,Chandigarh,4,332,1055450,3.789852669477474
CH,2020-06-12,Chandigarh,13,345,1055450,12.317021175801791
CH,2020-06-13,Chandigarh,5,350,1055450,4.737315836846843
CH,2020-06-14,Chandigarh,2,352,1055450,1.894926334738737
CH,2020-06-15,Chandigarh,5,357,1055450,4.737315836846843
CH,2020-06-16,Chandigarh,8,365,1055450,7.579705338954948
CH,2020-06-17,Chandigarh,5,370,1055450,4.737315836846843
CH,2020-06-18,Chandigarh,4,374,1055450,3.789852669477474
CH,2020-06-19,Chandigarh,7,381,1055450,6.632242171585579
CH,2020-06-20,Chandigarh,23,404,1055450,21.791652849495478
CH,2020-06-21,Chandigarh,2,406,1055450,1.894926334738737
CH,2020-06-22,Chandigarh,5,411,1055450,4.737315836846843
CH,2020-06-23,Chandigarh,7,418,1055450,6.632242171585579
CH,2020-06-24,Chandigarh,2,420,1055450,1.894926334738737
CH,2020-06-25,Chandigarh,3,423,1055450,2.8423895021081056
CH,2020-06-26,Chandigarh,2,425,1055450,1.894926334738737
CH,2020-06-27,Chandigarh,3,428,1055450,2.8423895021081056
CH,2020-06-28,Chandigarh,3,431,1055450,2.8423895021081056
CT,2020-03-19,Chhattisgarh,1,1,25545198,0.039146300608043826
CT,2020-03-20,Chhattisgarh,0,1,25545198,0.0
CT,2020-03-21,Chhattisgarh,0,1,25545198,0.0
CT,2020-03-22,Chhattisgarh,0,1,25545198,0.0
CT,2020-03-23,Chhattisgarh,0,1,25545198,0.0
CT,2020-03-24,Chhattisgarh,0,1,25545198,0.0
CT,2020-03-25,Chhattisgarh,2,3,25545198,0.07829260121608765
CT,2020-03-26,Chhattisgarh,3,6,25545198,0.11743890182413148
CT,2020-03-27,Chhattisgarh,0,6,25545198,0.0
CT,2020-03-28,Chhattisgarh,1,7,25545198,0.039146300608043826
CT,2020-03-29,Chhattisgarh,0,7,25545198,0.0
CT,2020-03-30,Chhattisgarh,1,8,25545198,0.039146300608043826
CT,2020-03-31,Chhattisgarh,1,9,25545198,0.039146300608043826
CT,2020-04-01,Chhattisgarh,0,9,25545198,0.0
CT,2020-04-02,Chhattisgarh,0,9,25545198,0.0
CT,2020-04-03,Chhattisgarh,0,9,25545198,0.0
CT,2020-04-04,Chhattisgarh,1,10,25545198,0.039146300608043826
CT,2020-04-05,Chhattisgarh,0,10,25545198,0.0
CT,2020-04-06,Chhattisgarh,0,10,25545198,0.0
CT,2020-04-07,Chhattisgarh,0,10,25545198,0.0
CT,2020-04-08,Chhattisgarh,0,10,25545198,0.0
CT,2020-04-09,Chhattisgarh,8,18,25545198,0.3131704048643506
CT,2020-04-10,Chhattisgarh,0,18,25545198,0.0
CT,2020-04-11,Chhattisgarh,7,25,25545198,0.2740241042563068
CT,2020-04-12,Chhattisgarh,6,31,25545198,0.23487780364826297
CT,2020-04-13,Chhattisgarh,0,31,25545198,0.0
CT,2020-04-14,Chhattisgarh,2,33,25545198,0.07829260121608765
CT,2020-04-15,Chhattisgarh,0,33,25545198,0.0
CT,2020-04-16,Chhattisgarh,3,36,25545198,0.11743890182413148
CT,2020-04-17,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-18,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-19,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-20,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-21,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-22,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-23,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-24,Chhattisgarh,0,36,25545198,0.0
CT,2020-04-25,Chhattisgarh,1,37,25545198,0.039146300608043826
CT,2020-04-26,Chhattisgarh,0,37,25545198,0.0
CT,2020-04-27,Chhattisgarh,0,37,25545198,0.0
CT,2020-04-28,Chhattisgarh,1,38,25545198,0.039146300608043826
CT,2020-04-29,Chhattisgarh,0,38,25545198,0.0
CT,2020-04-30,Chhattisgarh,2,40,25545198,0.07829260121608765
CT,2020-05-01,Chhattisgarh,3,43,25545198,0.11743890182413148
CT,2020-05-02,Chhattisgarh,0,43,25545198,0.0
CT,2020-05-03,Chhattisgarh,14,57,25545198,0.5480482085126136
CT,2020-05-04,Chhattisgarh,1,58,25545198,0.039146300608043826
CT,2020-05-05,Chhattisgarh,1,59,25545198,0.039146300608043826
CT,2020-05-06,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-07,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-08,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-09,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-10,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-11,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-12,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-13,Chhattisgarh,0,59,25545198,0.0
CT,2020-05-14,Chhattisgarh,1,60,25545198,0.039146300608043826
CT,2020-05-15,Chhattisgarh,6,66,25545198,0.23487780364826297
CT,2020-05-16,Chhattisgarh,1,67,25545198,0.039146300608043826
CT,2020-05-17,Chhattisgarh,18,85,25545198,0.7046334109447888
CT,2020-05-18,Chhattisgarh,10,95,25545198,0.3914630060804383
CT,2020-05-19,Chhattisgarh,5,100,25545198,0.19573150304021916
CT,2020-05-20,Chhattisgarh,14,114,25545198,0.5480482085126136
CT,2020-05-21,Chhattisgarh,14,128,25545198,0.5480482085126136
CT,2020-05-22,Chhattisgarh,44,172,25545198,1.7224372267539285
CT,2020-05-23,Chhattisgarh,42,214,25545198,1.6441446255378407
CT,2020-05-24,Chhattisgarh,38,252,25545198,1.4875594231056655
CT,2020-05-25,Chhattisgarh,40,292,25545198,1.5658520243217533
CT,2020-05-26,Chhattisgarh,68,360,25545198,2.6619484413469805
CT,2020-05-27,Chhattisgarh,4,364,25545198,0.1565852024321753
CT,2020-05-28,Chhattisgarh,34,398,25545198,1.3309742206734902
CT,2020-05-29,Chhattisgarh,17,415,25545198,0.6654871103367451
CT,2020-05-30,Chhattisgarh,32,447,25545198,1.2526816194574024
CT,2020-05-31,Chhattisgarh,51,498,25545198,1.9964613310102355
CT,2020-06-01,Chhattisgarh,49,547,25545198,1.9181687297941477
CT,2020-06-02,Chhattisgarh,15,562,25545198,0.5871945091206575
CT,2020-06-03,Chhattisgarh,64,626,25545198,2.505363238914805
CT,2020-06-04,Chhattisgarh,147,773,25545198,5.754506189382443
CT,2020-06-05,Chhattisgarh,90,863,25545198,3.523167054723945
CT,2020-06-06,Chhattisgarh,60,923,25545198,2.34877803648263
CT,2020-06-07,Chhattisgarh,150,1073,25545198,5.871945091206574
CT,2020-06-08,Chhattisgarh,124,1197,25545198,4.854141275397434
CT,2020-06-09,Chhattisgarh,14,1211,25545198,0.5480482085126136
CT,2020-06-10,Chhattisgarh,51,1262,25545198,1.9964613310102355
CT,2020-06-11,Chhattisgarh,136,1398,25545198,5.323896882693961
CT,2020-06-12,Chhattisgarh,47,1445,25545198,1.8398761285780598
CT,2020-06-13,Chhattisgarh,105,1550,25545198,4.110361563844602
CT,2020-06-14,Chhattisgarh,121,1671,25545198,4.736702373573303
CT,2020-06-15,Chhattisgarh,44,1715,25545198,1.7224372267539285
CT,2020-06-16,Chhattisgarh,69,1784,25545198,2.7010947419550244
CT,2020-06-17,Chhattisgarh,80,1864,25545198,3.1317040486435066
CT,2020-06-18,Chhattisgarh,82,1946,25545198,3.209996649859594
CT,2020-06-19,Chhattisgarh,72,2018,25545198,2.8185336437791553
CT,2020-06-20,Chhattisgarh,116,2134,25545198,4.5409708705330845
CT,2020-06-21,Chhattisgarh,121,2255,25545198,4.736702373573303
CT,2020-06-22,Chhattisgarh,47,2302,25545198,1.8398761285780598
CT,2020-06-23,Chhattisgarh,83,2385,25545198,3.2491429504676375
CT,2020-06-24,Chhattisgarh,34,2419,25545198,1.3309742206734902
CT,2020-06-25,Chhattisgarh,37,2456,25545198,1.4484131224976216
CT,2020-06-26,Chhattisgarh,89,2545,25545198,3.484020754115901
CT,2020-06-27,Chhattisgarh,65,2610,25545198,2.5445095395228488
CT,2020-06-28,Chhattisgarh,44,2654,25545198,1.7224372267539285
DN,2020-05-05,Dadra and Nagar Haveli and Daman and Diu,1,1,585764,1.7071721717278632
DN,2020-05-06,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-07,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-08,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-09,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-10,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-11,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-12,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-13,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-14,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-15,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-16,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-17,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-18,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-19,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-20,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-21,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-22,Dadra and Nagar Haveli and Daman and Diu,0,1,585764,0.0
DN,2020-05-23,Dadra and Nagar Haveli and Daman and Diu,1,2,585764,1.7071721717278632
DN,2020-05-24,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-25,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-26,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-27,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-28,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-29,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-30,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-05-31,Dadra and Nagar Haveli and Daman and Diu,0,2,585764,0.0
DN,2020-06-01,Dadra and Nagar Haveli and Daman and Diu,1,3,585764,1.7071721717278632
DN,2020-06-02,Dadra and Nagar Haveli and Daman and Diu,0,3,585764,0.0
DN,2020-06-03,Dadra and Nagar Haveli and Daman and Diu,8,11,585764,13.657377373822905
DN,2020-06-04,Dadra and Nagar Haveli and Daman and Diu,3,14,585764,5.121516515183589
DN,2020-06-05,Dadra and Nagar Haveli and Daman and Diu,0,14,585764,0.0
DN,2020-06-06,Dadra and Nagar Haveli and Daman and Diu,5,19,585764,8.535860858639316
DN,2020-06-07,Dadra and Nagar Haveli and Daman and Diu,1,20,585764,1.7071721717278632
DN,2020-06-08,Dadra and Nagar Haveli and Daman and Diu,2,22,585764,3.4143443434557263
DN,2020-06-09,Dadra and Nagar Haveli and Daman and Diu,2,24,585764,3.4143443434557263
DN,2020-06-10,Dadra and Nagar Haveli and Daman and Diu,5,29,585764,8.535860858639316
DN,2020-06-11,Dadra and Nagar Haveli and Daman and Diu,1,30,585764,1.7071721717278632
DN,2020-06-12,Dadra and Nagar Haveli and Daman and Diu,0,30,585764,0.0
DN,2020-06-13,Dadra and Nagar Haveli and Daman and Diu,5,35,585764,8.535860858639316
DN,2020-06-14,Dadra and Nagar Haveli and Daman and Diu,3,38,585764,5.121516515183589
DN,2020-06-15,Dadra and Nagar Haveli and Daman and Diu,0,38,585764,0.0
DN,2020-06-16,Dadra and Nagar Haveli and Daman and Diu,14,52,585764,23.900410404190083
DN,2020-06-17,Dadra and Nagar Haveli and Daman and Diu,5,57,585764,8.535860858639316
DN,2020-06-18,Dadra and Nagar Haveli and Daman and Diu,4,61,585764,6.828688686911453
DN,2020-06-19,Dadra and Nagar Haveli and Daman and Diu,14,75,585764,23.900410404190083
DN,2020-06-20,Dadra and Nagar Haveli and Daman and Diu,17,92,585764,29.021926919373673
DN,2020-06-21,Dadra and Nagar Haveli and Daman and Diu,5,97,585764,8.535860858639316
DN,2020-06-22,Dadra and Nagar Haveli and Daman and Diu,15,112,585764,25.60758257591795
DN,2020-06-23,Dadra and Nagar Haveli and Daman and Diu,9,121,585764,15.36454954555077
DN,2020-06-24,Dadra and Nagar Haveli and Daman and Diu,13,134,585764,22.193238232462217
DN,2020-06-25,Dadra and Nagar Haveli and Daman and Diu,20,154,585764,34.14344343455726
DN,2020-06-26,Dadra and Nagar Haveli and Daman and Diu,15,169,585764,25.60758257591795
DN,2020-06-27,Dadra and Nagar Haveli and Daman and Diu,15,184,585764,25.60758257591795
DN,2020-06-28,Dadra and Nagar Haveli and Daman and Diu,4,188,585764,6.828688686911453
DL,2020-03-02,Delhi,1,1,16787941,0.059566566263248126
DL,2020-03-03,Delhi,0,1,16787941,0.0
DL,2020-03-04,Delhi,0,1,16787941,0.0
DL,2020-03-05,Delhi,1,2,16787941,0.059566566263248126
DL,2020-03-06,Delhi,1,3,16787941,0.059566566263248126
DL,2020-03-07,Delhi,0,3,16787941,0.0
DL,2020-03-08,Delhi,0,3,16787941,0.0
DL,2020-03-09,Delhi,1,4,16787941,0.059566566263248126
DL,2020-03-10,Delhi,0,4,16787941,0.0
DL,2020-03-11,Delhi,1,5,16787941,0.059566566263248126
DL,2020-03-12,Delhi,1,6,16787941,0.059566566263248126
DL,2020-03-13,Delhi,1,7,16787941,0.059566566263248126
DL,2020-03-14,Delhi,0,7,16787941,0.0
DL,2020-03-15,Delhi,0,7,16787941,0.0
DL,2020-03-16,Delhi,0,7,16787941,0.0
DL,2020-03-17,Delhi,3,10,16787941,0.17869969878974437
DL,2020-03-18,Delhi,1,11,16787941,0.059566566263248126
DL,2020-03-19,Delhi,3,14,16787941,0.17869969878974437
DL,2020-03-20,Delhi,6,20,16787941,0.35739939757948874
DL,2020-03-21,Delhi,7,27,16787941,0.4169659638427369
DL,2020-03-22,Delhi,1,28,16787941,0.059566566263248126
DL,2020-03-23,Delhi,2,30,16787941,0.11913313252649625
DL,2020-03-24,Delhi,0,30,16787941,0.0
DL,2020-03-25,Delhi,5,35,16787941,0.2978328313162406
DL,2020-03-26,Delhi,4,39,16787941,0.2382662650529925
DL,2020-03-27,Delhi,1,40,16787941,0.059566566263248126
DL,2020-03-28,Delhi,9,49,16787941,0.5360990963692331
